,Selection ID,Best Back Price,Best Back Size,Best Lay Price,Best Lay Size,Last Price Traded,Total Matched,Status,Removal Date,Adjustment Factor
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,6.95,90.0,8.94,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,9.2,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,13.96,5.4,6.31,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,38.23,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,13.36,32.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,189.95,5.3,20.56,4.8,1334.79,ACTIVE,,10.014
4,24120463,32.0,6.46,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,53.16,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,6.95,110.0,6.16,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,21.0,8.33,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,20.52,5.4,12.9,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,42.21,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,13.36,32.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,16.15,5.3,24.87,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,6.46,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,57.21,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,8.71,120.0,7.63,,0.0,ACTIVE,,1.284
8,39880770,8.6,9.16,9.0,6.92,9.0,134.44,ACTIVE,,10.014
9,1232383,13.0,6.08,20.0,6.43,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,18.52,5.4,12.9,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,42.21,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,13.36,32.0,5.04,,0.0,ACTIVE,,2.692
3,39171337,4.8,16.15,5.3,24.87,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,6.46,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,57.21,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,38.0,8.71,110.0,6.16,,0.0,ACTIVE,,1.284
8,39880770,8.6,5.68,9.8,20.06,8.8,141.4,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,9.47,15.0,75.89,ACTIVE,,2.692
0,40251364,4.6,18.52,5.4,12.9,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,42.21,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,15.1,32.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.8,16.15,5.3,24.87,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,8.19,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.83,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,57.21,9.0,6.28,8.0,71.84,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.02,,0.0,ACTIVE,,1.284
8,39880770,8.4,28.92,9.8,24.02,8.8,141.4,ACTIVE,,10.014
9,1232383,13.0,6.08,19.0,9.47,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.4,12.9,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,42.21,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,15.1,32.0,6.61,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.3,24.87,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,8.19,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.0,20.62,14.0,6.95,,0.0,ACTIVE,,10.014
6,39611683,8.2,57.21,9.2,11.21,8.0,71.84,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,8.02,,0.0,ACTIVE,,1.284
8,39880770,8.4,30.92,9.6,5.06,8.8,141.4,ACTIVE,,10.014
9,1232383,13.0,6.08,21.0,8.6,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,11.07,5.4,12.9,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,42.21,8.4,12.88,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,7.83,32.0,6.78,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.3,24.87,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,8.19,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.0,18.62,14.0,9.4,,0.0,ACTIVE,,10.014
6,39611683,8.4,6.55,9.0,7.96,8.0,71.84,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.02,,0.0,ACTIVE,,1.284
8,39880770,8.4,28.92,9.8,24.02,8.8,141.4,ACTIVE,,10.014
9,1232383,14.5,5.21,19.0,7.61,15.0,75.89,ACTIVE,,2.692
0,40251364,4.8,5.48,5.2,12.03,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,16.87,8.0,127.14,ACTIVE,,17.698
2,26736824,19.5,7.21,27.0,6.24,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,4.9,5.82,4.8,1682.38,ACTIVE,,10.014
4,24120463,32.0,8.19,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,8.77,14.0,10.43,,0.0,ACTIVE,,10.014
6,39611683,8.4,8.03,9.0,7.92,8.0,71.84,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.74,,0.0,ACTIVE,,1.284
8,39880770,8.4,34.4,8.8,12.13,8.8,141.4,ACTIVE,,10.014
9,1232383,15.0,5.79,17.5,8.19,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.2,15.02,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,16.87,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,7.83,28.0,7.09,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.1,5.8,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,8.19,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.72,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.4,8.03,9.0,7.92,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,8.62,110.0,5.26,,0.0,ACTIVE,,1.284
8,39880770,8.4,18.5,8.8,12.13,8.8,141.4,ACTIVE,,10.014
9,1232383,15.0,5.79,17.0,6.22,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.2,7.99,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,18.5,15.33,28.0,7.09,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,57.09,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,8.19,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.72,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.4,8.03,9.0,7.92,8.0,71.84,ACTIVE,,17.698
7,27790488,42.0,8.62,120.0,6.74,,0.0,ACTIVE,,1.284
8,39880770,8.4,18.5,8.8,12.13,8.8,141.4,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.5,10.16,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,7.83,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.1,5.8,4.9,1694.02,ACTIVE,,10.014
4,24120463,29.0,6.49,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,6.72,14.0,8.95,,0.0,ACTIVE,,10.014
6,39611683,8.4,9.69,9.2,7.73,8.8,79.77,ACTIVE,,17.698
7,27790488,42.0,8.62,110.0,5.26,,0.0,ACTIVE,,1.284
8,39880770,8.4,12.43,8.8,12.13,8.4,153.53,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.3,13.85,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,7.83,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,29.0,6.49,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,10.2,16.0,5.48,,0.0,ACTIVE,,10.014
6,39611683,8.4,9.69,9.2,7.73,8.8,79.77,ACTIVE,,17.698
7,27790488,40.0,5.5,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,23.09,8.8,12.13,8.4,153.53,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,13.07,5.2,7.82,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,19.0,7.83,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,7.08,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,11.5,10.2,16.0,5.48,,0.0,ACTIVE,,10.014
6,39611683,8.4,9.69,9.2,7.73,8.8,79.77,ACTIVE,,17.698
7,27790488,40.0,5.5,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,19.1,8.8,12.63,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,20.0,6.08,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,7.08,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,12.0,7.56,16.0,7.56,,0.0,ACTIVE,,10.014
6,39611683,8.4,9.69,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,6.57,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,7.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,20.0,6.08,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,28.0,41.79,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,11.68,18.0,7.82,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,7.09,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,7.75,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,11.14,8.0,127.14,ACTIVE,,17.698
2,26736824,20.0,6.08,28.0,8.82,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,29.0,6.49,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,11.68,17.0,6.53,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,7.09,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,8.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,8.86,8.2,131.69,ACTIVE,,17.698
2,26736824,20.0,6.08,28.0,7.09,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,5.34,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,13.42,17.0,8.27,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,7.09,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,8.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,14.6,8.2,131.69,ACTIVE,,17.698
2,26736824,20.0,6.08,28.0,7.09,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,32.0,5.34,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,11.68,17.0,8.27,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,7.09,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,8.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,14.6,8.2,131.69,ACTIVE,,17.698
2,26736824,18.5,14.51,28.0,7.09,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,34.0,6.1,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,12.5,6.1,16.5,5.84,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,10.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,14.6,8.2,131.69,ACTIVE,,17.698
2,26736824,18.5,14.51,28.0,7.8,,0.0,ACTIVE,,2.692
3,39171337,4.8,51.86,5.0,22.33,4.9,1694.02,ACTIVE,,10.014
4,24120463,34.0,7.84,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,12.5,6.1,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,10.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,7.56,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.4,14.6,8.2,131.69,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,7.8,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,36.0,5.86,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,12.5,6.1,18.0,8.19,,0.0,ACTIVE,,10.014
6,39611683,8.6,10.85,9.2,11.21,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,10.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,19.66,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,5.2,8.2,131.69,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,7.8,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,36.0,5.86,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,12.5,6.1,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.6,19.54,9.0,9.23,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,10.38,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,14.55,5.0,19.66,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,45.68,8.2,5.2,8.2,131.69,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,9.75,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,34.0,5.56,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,12.5,6.1,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.6,19.54,9.0,9.23,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,16.5,6.74,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,11.07,5.0,19.66,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,50.9,8.6,6.66,8.2,152.44,ACTIVE,,17.698
2,26736824,20.0,7.02,28.0,9.75,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,30.0,9.88,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,14.04,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.6,19.54,9.0,9.23,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,16.5,6.74,15.0,75.89,ACTIVE,,2.692
0,40251364,4.7,11.07,5.0,19.66,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,37.64,8.6,6.66,8.0,350.34,ACTIVE,,17.698
2,26736824,20.0,7.02,28.0,9.75,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,30.0,9.88,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,14.04,17.0,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.6,19.54,9.0,9.23,8.8,79.77,ACTIVE,,17.698
7,27790488,38.0,10.45,110.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.7,11.07,5.0,19.66,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,37.64,8.6,6.66,8.0,350.34,ACTIVE,,17.698
2,26736824,19.5,6.08,28.0,9.75,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,32.0,5.89,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,14.04,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.2,56.64,9.0,17.92,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,37.64,8.6,6.66,8.0,350.34,ACTIVE,,17.698
2,26736824,20.0,7.02,28.0,9.75,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,32.0,5.89,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,14.04,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,17.92,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,37.64,8.6,6.66,8.0,350.34,ACTIVE,,17.698
2,26736824,20.0,7.02,28.0,8.88,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,32.0,5.89,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,11.5,14.04,17.5,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,17.92,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,130.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,41.11,8.8,8.79,8.0,350.34,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,8.88,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,36.0,7.45,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,13.0,6.16,23.0,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,22.56,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,8.0,22.57,8.8,11.19,8.2,154.57,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,41.11,8.8,8.79,8.0,350.34,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,8.88,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,36.0,7.45,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,13.0,10.31,23.0,6.1,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,22.56,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,130.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,7.6,9.16,8.2,7.21,8.0,187.55,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,8.0,7.5,8.8,8.79,8.0,350.34,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,8.88,,0.0,ACTIVE,,2.692
3,39171337,4.7,28.8,5.0,22.33,4.8,1797.74,ACTIVE,,10.014
4,24120463,34.0,5.89,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,13.5,7.63,22.0,9.84,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,22.56,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,130.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,7.6,9.16,8.2,7.21,8.0,187.55,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,9.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,8.0,7.5,8.8,8.79,8.0,350.34,ACTIVE,,17.698
2,26736824,19.0,7.24,28.0,8.17,,0.0,ACTIVE,,2.692
3,39171337,4.7,24.59,4.9,14.79,4.8,1797.74,ACTIVE,,10.014
4,24120463,34.0,5.89,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,14.0,5.21,20.0,5.08,,0.0,ACTIVE,,10.014
6,39611683,8.2,60.54,9.0,22.56,8.6,190.99,ACTIVE,,17.698
7,27790488,38.0,10.45,120.0,5.48,,0.0,ACTIVE,,1.284
8,39880770,6.2,23.13,8.0,5.07,7.8,194.51,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,11.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,8.0,7.5,8.8,8.79,8.0,350.34,ACTIVE,,17.698
2,26736824,19.5,7.02,28.0,8.17,,0.0,ACTIVE,,2.692
3,39171337,4.7,24.59,4.9,14.79,4.8,1797.74,ACTIVE,,10.014
4,24120463,34.0,5.89,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,14.0,5.21,19.5,6.34,,0.0,ACTIVE,,10.014
6,39611683,8.6,35.26,9.2,10.74,9.0,218.69,ACTIVE,,17.698
7,27790488,38.0,10.45,130.0,6.96,,0.0,ACTIVE,,1.284
8,39880770,6.4,7.01,7.8,7.32,7.6,198.92,ACTIVE,,10.014
9,1232383,14.5,7.53,17.0,11.79,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,16.18,4.8,347.71,ACTIVE,,26.609
1,51002,7.8,39.93,8.6,6.66,7.8,367.71,ACTIVE,,17.698
2,26736824,20.0,8.08,32.0,5.55,,0.0,ACTIVE,,2.692
3,39171337,4.7,14.42,4.9,14.79,4.7,1815.12,ACTIVE,,10.014
4,24120463,30.0,6.67,95.0,5.16,,0.0,ACTIVE,,1.284
5,5182409,13.5,5.89,19.0,6.17,,0.0,ACTIVE,,10.014
6,39611683,8.6,26.57,9.2,7.25,8.6,236.11,ACTIVE,,17.698
7,27790488,38.0,7.29,85.0,5.2,40.0,6.95,ACTIVE,,1.284
8,39880770,6.4,17.6,7.6,6.76,7.6,198.92,ACTIVE,,10.014
9,1232383,14.5,7.53,16.5,6.03,16.5,85.88,ACTIVE,,2.692
0,40251364,4.8,18.28,5.0,12.1,4.8,347.71,ACTIVE,,26.609
1,51002,8.0,13.12,8.6,6.71,7.8,367.71,ACTIVE,,17.698
2,26736824,20.0,6.19,34.0,10.24,,0.0,ACTIVE,,2.692
3,39171337,4.6,94.87,4.9,14.79,4.7,1815.12,ACTIVE,,10.014
4,24120463,32.0,12.38,100.0,5.63,,0.0,ACTIVE,,1.284
5,5182409,14.0,5.93,19.0,5.91,,0.0,ACTIVE,,10.014
